X,Y,Type,Fire,Time
23,9, TerrainType.Field, False,2
23,10, TerrainType.Field, False,2
23,11, TerrainType.Field, False,2
23,12, TerrainType.Field, False,2
23,13, TerrainType.Field, False,2
23,14, TerrainType.Field, False,2
23,15, TerrainType.Field, False,2
23,16, TerrainType.Field, False,2
23,17, TerrainType.Field, False,2
23,18, TerrainType.Field, False,2
23,19, TerrainType.Field, False,2
23,20, TerrainType.Field, False,2
23,21, TerrainType.Field, False,2
23,22, TerrainType.Field, False,2
23,23, TerrainType.Field, False,2
23,24, TerrainType.River, False,2
23,25, TerrainType.River, False,2
23,26, TerrainType.River, False,2
23,27, TerrainType.River, False,2
23,28, TerrainType.Field, False,2
23,29, TerrainType.Field, False,2
23,30, TerrainType.Field, False,2
24,1, TerrainType.Field, False,2
24,2, TerrainType.Field, True,2
24,3, TerrainType.Field, False,2
24,4, TerrainType.Field, False,2
24,5, TerrainType.Field, False,2
24,6, TerrainType.Field, False,2
24,7, TerrainType.Field, False,2
24,8, TerrainType.Field, False,2
24,9, TerrainType.Field, False,2
24,10, TerrainType.Field, False,2
24,11, TerrainType.Field, False,2
24,12, TerrainType.Field, False,2
24,13, TerrainType.Field, False,2
24,14, TerrainType.Field, False,2
24,15, TerrainType.Field, False,2
24,16, TerrainType.Field, False,2
24,17, TerrainType.Field, False,2
24,18, TerrainType.Field, False,2
24,19, TerrainType.Field, False,2
24,20, TerrainType.Field, False,2
24,21, TerrainType.Field, False,2
24,22, TerrainType.Field, False,2
24,23, TerrainType.Field, False,2
24,24, TerrainType.River, False,2
24,25, TerrainType.River, False,2
24,26, TerrainType.Field, False,2
24,27, TerrainType.Field, False,2
24,28, TerrainType.Field, False,2
24,29, TerrainType.Field, False,2
24,30, TerrainType.Field, False,2
25,1, TerrainType.Field, False,2
25,2, TerrainType.Field, False,2
25,3, TerrainType.Field, True,2
25,4, TerrainType.Field, True,2
25,5, TerrainType.Field, False,2
25,6, TerrainType.Field, False,2
25,7, TerrainType.Field, False,2
25,8, TerrainType.Field, False,2
25,9, TerrainType.Field, False,2
25,10, TerrainType.Field, False,2
25,11, TerrainType.Field, False,2
25,12, TerrainType.Field, False,2
25,13, TerrainType.Field, False,2
25,14, TerrainType.Field, False,2
25,15, TerrainType.Field, False,2
25,16, TerrainType.Field, False,2
25,17, TerrainType.Field, False,2
25,18, TerrainType.Field, False,2
25,19, TerrainType.Field, False,2
25,20, TerrainType.Field, False,2
25,21, TerrainType.Field, False,2
25,22, TerrainType.Field, False,2
25,23, TerrainType.Field, False,2
25,24, TerrainType.Field, False,2
25,25, TerrainType.Field, False,2
25,26, TerrainType.Field, False,2
25,27, TerrainType.Field, False,2
25,28, TerrainType.Field, False,2
25,29, TerrainType.Field, False,2
25,30, TerrainType.Field, False,2
26,1, TerrainType.Field, False,2
26,2, TerrainType.Field, False,2
26,3, TerrainType.Field, False,2
26,4, TerrainType.Field, False,2
26,5, TerrainType.Field, False,2
26,6, TerrainType.Field, False,2
26,7, TerrainType.Field, False,2
26,8, TerrainType.Field, False,2
26,9, TerrainType.Field, False,2
26,10, TerrainType.Field, False,2
26,11, TerrainType.Field, False,2
26,12, TerrainType.Field, False,2
26,13, TerrainType.Field, False,2
26,14, TerrainType.Field, False,2
26,15, TerrainType.Field, False,2
26,16, TerrainType.Field, False,2
26,17, TerrainType.Field, False,2
26,18, TerrainType.Field, False,2
26,19, TerrainType.Field, False,2
26,20, TerrainType.Field, False,2
26,21, TerrainType.Field, False,2
26,22, TerrainType.Field, False,2
26,23, TerrainType.Field, False,2
26,24, TerrainType.Field, False,2
26,25, TerrainType.Field, False,2
26,26, TerrainType.Field, False,2
26,27, TerrainType.Field, False,2
26,28, TerrainType.Field, False,2
26,29, TerrainType.Field, False,2
26,30, TerrainType.Field, False,2
27,1, TerrainType.Field, False,2
27,2, TerrainType.Field, False,2
27,3, TerrainType.Field, False,2
27,4, TerrainType.Field, False,2
27,5, TerrainType.Field, False,2
27,6, TerrainType.Forest, False,2
27,7, TerrainType.Field, False,2
27,8, TerrainType.Field, False,2
27,9, TerrainType.Field, False,2
27,10, TerrainType.Field, False,2
27,11, TerrainType.Field, False,2
27,12, TerrainType.Field, False,2
27,13, TerrainType.Field, False,2
27,14, TerrainType.Field, False,2
27,15, TerrainType.Field, False,2
27,16, TerrainType.Field, False,2
27,17, TerrainType.Field, False,2
27,18, TerrainType.Field, False,2
27,19, TerrainType.Field, False,2
27,20, TerrainType.Field, False,2
27,21, TerrainType.Field, False,2
27,22, TerrainType.Field, False,2
27,23, TerrainType.Field, False,2
27,24, TerrainType.Field, False,2
27,25, TerrainType.Field, False,2
27,26, TerrainType.Field, False,2
27,27, TerrainType.Field, False,2
27,28, TerrainType.Field, False,2
27,29, TerrainType.Field, False,2
27,30, TerrainType.Field, False,2
28,1, TerrainType.Field, False,2
28,2, TerrainType.Field, False,2
28,3, TerrainType.Field, False,2
28,4, TerrainType.Forest, False,2
28,5, TerrainType.Forest, False,2
28,6, TerrainType.Forest, False,2
28,7, TerrainType.Forest, False,2
28,8, TerrainType.Field, False,2
28,9, TerrainType.Field, False,2
28,10, TerrainType.Field, False,2
28,11, TerrainType.Field, False,2
28,12, TerrainType.Field, False,2
28,13, TerrainType.Field, False,2
28,14, TerrainType.Field, False,2
28,15, TerrainType.Field, False,2
28,16, TerrainType.Field, False,2
28,17, TerrainType.Field, False,2
28,18, TerrainType.Field, False,2
28,19, TerrainType.Field, False,2
28,20, TerrainType.Field, False,2
28,21, TerrainType.Field, False,2
28,22, TerrainType.Field, False,2
28,23, TerrainType.Field, False,2
28,24, TerrainType.Field, False,2
28,25, TerrainType.Field, False,2
28,26, TerrainType.Field, False,2
28,27, TerrainType.Field, False,2
28,28, TerrainType.Field, False,2
28,29, TerrainType.Field, False,2
28,30, TerrainType.Field, False,2
29,1, TerrainType.Field, False,2
29,2, TerrainType.Forest, False,2
29,3, TerrainType.Forest, False,2
29,4, TerrainType.Forest, False,2
29,5, TerrainType.Forest, False,2
29,6, TerrainType.Forest, False,2
29,7, TerrainType.Forest, False,2
29,8, TerrainType.Forest, False,2
29,9, TerrainType.Field, False,2
29,10, TerrainType.Field, False,2
29,11, TerrainType.Field, False,2
29,12, TerrainType.Field, False,2
29,13, TerrainType.Field, False,2
29,14, TerrainType.Field, False,2
29,15, TerrainType.Field, False,2
29,16, TerrainType.Field, False,2
29,17, TerrainType.Field, False,2
29,18, TerrainType.Field, False,2
29,19, TerrainType.Field, False,2
29,20, TerrainType.Field, False,2
29,21, TerrainType.Field, False,2
29,22, TerrainType.Field, False,2
29,23, TerrainType.Field, False,2
29,24, TerrainType.Field, False,2
29,25, TerrainType.Field, False,2
29,26, TerrainType.Field, False,2
29,27, TerrainType.Field, False,2
29,28, TerrainType.Field, False,2
29,29, TerrainType.Field, False,2
29,30, TerrainType.Field, False,2
30,1, TerrainType.Field, False,2
30,2, TerrainType.Field, False,2
30,3, TerrainType.Field, False,2
30,4, TerrainType.Forest, False,2
30,5, TerrainType.Forest, False,2
30,6, TerrainType.Forest, False,2
30,7, TerrainType.Forest, False,2
30,8, TerrainType.Forest, False,2
30,9, TerrainType.Forest, False,2
30,10, TerrainType.Field, False,2
30,11, TerrainType.Field, False,2
30,12, TerrainType.Field, False,2
30,13, TerrainType.Field, False,2
30,14, TerrainType.Field, False,2
30,15, TerrainType.Field, False,2
30,16, TerrainType.Field, False,2
30,17, TerrainType.Field, False,2
30,18, TerrainType.Field, False,2
30,19, TerrainType.Field, False,2
30,20, TerrainType.Field, False,2
30,21, TerrainType.Field, False,2
30,22, TerrainType.Field, False,2
30,23, TerrainType.Field, False,2
30,24, TerrainType.Field, False,2
30,25, TerrainType.Field, False,2
30,26, TerrainType.Field, False,2
30,27, TerrainType.Field, False,2
30,28, TerrainType.Field, False,2
30,29, TerrainType.Field, False,2
30,30, TerrainType.Field, False,2
1,1, TerrainType.Field, False,3
1,2, TerrainType.Field, False,3
1,3, TerrainType.Field, False,3
1,4, TerrainType.Field, False,3
1,5, TerrainType.Field, False,3
1,6, TerrainType.Field, False,3
1,7, TerrainType.Field, False,3
1,8, TerrainType.Field, False,3
1,9, TerrainType.Field, False,3
1,10, TerrainType.Field, False,3
1,11, TerrainType.Field, False,3
1,12, TerrainType.Field, False,3
1,13, TerrainType.Field, False,3
1,14, TerrainType.Field, False,3
1,15, TerrainType.Field, False,3
1,16, TerrainType.Field, False,3
1,17, TerrainType.Field, False,3
1,18, TerrainType.Field, False,3
1,19, TerrainType.Field, False,3
1,20, TerrainType.Field, False,3
1,21, TerrainType.Field, False,3
1,22, TerrainType.Field, False,3
1,23, TerrainType.Field, False,3
1,24, TerrainType.Field, False,3
1,25, TerrainType.Field, False,3
1,26, TerrainType.Field, False,3
1,27, TerrainType.Field, False,3
1,28, TerrainType.Field, False,3
1,29, TerrainType.Field, False,3
1,30, TerrainType.Field, False,3
2,1, TerrainType.Field, False,3
2,2, TerrainType.Field, False,3
2,3, TerrainType.Field, False,3
2,4, TerrainType.Forest, False,3
2,5, TerrainType.Forest, False,3
2,6, TerrainType.Forest, False,3
2,7, TerrainType.Forest, False,3
2,8, TerrainType.Forest, False,3
2,9, TerrainType.Forest, False,3
2,10, TerrainType.Forest, False,3
2,11, TerrainType.Forest, False,3
2,12, TerrainType.Forest, False,3
2,13, TerrainType.Forest, False,3
2,14, TerrainType.Field, False,3
2,15, TerrainType.Field, False,3
2,16, TerrainType.Field, False,3
2,17, TerrainType.Field, False,3
2,18, TerrainType.Field, False,3
2,19, TerrainType.Field, False,3
2,20, TerrainType.Field, False,3
2,21, TerrainType.Field, False,3
2,22, TerrainType.Field, False,3
2,23, TerrainType.Field, False,3
2,24, TerrainType.Field, False,3
2,25, TerrainType.Field, False,3
2,26, TerrainType.Field, False,3
2,27, TerrainType.Field, False,3
2,28, TerrainType.Field, False,3
2,29, TerrainType.Field, False,3
2,30, TerrainType.Field, False,3
3,1, TerrainType.Field, False,3
3,2, TerrainType.Field, False,3
3,3, TerrainType.Field, False,3
3,4, TerrainType.Forest, False,3
3,5, TerrainType.Forest, False,3
3,6, TerrainType.Forest, False,3
3,7, TerrainType.Forest, False,3
3,8, TerrainType.Forest, False,3
3,9, TerrainType.Forest, False,3
3,10, TerrainType.Forest, False,3
3,11, TerrainType.Forest, False,3
3,12, TerrainType.Forest, False,3
3,13, TerrainType.Forest, False,3
3,14, TerrainType.Forest, False,3
3,15, TerrainType.Field, False,3
3,16, TerrainType.Field, False,3
3,17, TerrainType.Field, False,3
3,18, TerrainType.Field, False,3
3,19, TerrainType.Field, False,3
3,20, TerrainType.Field, False,3
3,21, TerrainType.Field, False,3
3,22, TerrainType.Field, False,3
3,23, TerrainType.Field, False,3
3,24, TerrainType.Field, False,3
3,25, TerrainType.Field, False,3
3,26, TerrainType.Field, False,3
3,27, TerrainType.Field, False,3
3,28, TerrainType.Field, False,3
3,29, TerrainType.Field, False,3
3,30, TerrainType.Field, False,3
4,1, TerrainType.Field, False,3
4,2, TerrainType.Field, False,3
4,3, TerrainType.Forest, False,3
4,4, TerrainType.Forest, False,3
4,5, TerrainType.Forest, False,3
4,6, TerrainType.Forest, False,3
4,7, TerrainType.Forest, False,3
4,8, TerrainType.Forest, False,3
4,9, TerrainType.Forest, False,3
4,10, TerrainType.Forest, False,3
4,11, TerrainType.Forest, False,3
4,12, TerrainType.Forest, False,3
4,13, TerrainType.Forest, False,3
4,14, TerrainType.Field, False,3
4,15, TerrainType.Field, False,3
4,16, TerrainType.Field, False,3
4,17, TerrainType.Field, False,3
4,18, TerrainType.Field, False,3
4,19, TerrainType.Field, False,3
4,20, TerrainType.Field, False,3
4,21, TerrainType.Field, False,3
4,22, TerrainType.Field, False,3
4,23, TerrainType.Field, False,3
4,24, TerrainType.Field, False,3
4,25, TerrainType.Field, False,3
4,26, TerrainType.Field, False,3
4,27, TerrainType.Field, False,3
4,28, TerrainType.Field, False,3
4,29, TerrainType.Field, False,3
4,30, TerrainType.Field, False,3
5,1, TerrainType.Field, False,3
5,2, TerrainType.Field, False,3
5,3, TerrainType.Forest, False,3
5,4, TerrainType.Forest, False,3
5,5, TerrainType.Forest, False,3
5,6, TerrainType.Forest, False,3
5,7, TerrainType.Forest, False,3
5,8, TerrainType.Forest, False,3
5,9, TerrainType.Field, False,3
5,10, TerrainType.Forest, False,3
5,11, TerrainType.Forest, False,3
5,12, TerrainType.Forest, False,3
5,13, TerrainType.Field, False,3
5,14, TerrainType.Field, False,3
5,15, TerrainType.Field, False,3
5,16, TerrainType.Field, False,3
5,17, TerrainType.Field, False,3
5,18, TerrainType.Field, False,3
5,19, TerrainType.Field, False,3
5,20, TerrainType.Field, False,3
5,21, TerrainType.Field, False,3
5,22, TerrainType.Field, False,3
5,23, TerrainType.Field, False,3
5,24, TerrainType.Field, False,3
5,25, TerrainType.Field, False,3
5,26, TerrainType.Field, False,3
5,27, TerrainType.Field, False,3
5,28, TerrainType.Field, False,3
5,29, TerrainType.Field, False,3
5,30, TerrainType.Field, False,3
6,1, TerrainType.Field, False,3
6,2, TerrainType.Field, False,3
6,3, TerrainType.Field, False,3
6,4, TerrainType.Forest, False,3
6,5, TerrainType.Forest, False,3
6,6, TerrainType.Forest, False,3
6,7, TerrainType.Forest, False,3
6,8, TerrainType.Field, False,3
6,9, TerrainType.Field, False,3
6,10, TerrainType.Field, False,3
6,11, TerrainType.Forest, False,3
6,12, TerrainType.Field, False,3
6,13, TerrainType.Field, False,3
6,14, TerrainType.Field, False,3
6,15, TerrainType.Field, False,3
6,16, TerrainType.Field, False,3
6,17, TerrainType.Field, False,3
6,18, TerrainType.Field, False,3
6,19, TerrainType.Field, False,3
6,20, TerrainType.Field, False,3
6,21, TerrainType.Field, False,3
6,22, TerrainType.Field, False,3
6,23, TerrainType.Field, False,3
6,24, TerrainType.Forest, False,3
6,25, TerrainType.Forest, False,3
6,26, TerrainType.Forest, False,3
6,27, TerrainType.Field, False,3
6,28, TerrainType.Field, False,3
6,29, TerrainType.Field, False,3
6,30, TerrainType.Field, False,3
7,1, TerrainType.Field, False,3
7,2, TerrainType.Field, False,3
7,3, TerrainType.Field, False,3
7,4, TerrainType.Field, False,3
7,5, TerrainType.Forest, False,3
7,6, TerrainType.Field, False,3
7,7, TerrainType.Field, False,3
7,8, TerrainType.Field, False,3
7,9, TerrainType.Field, False,3
7,10, TerrainType.Field, False,3
7,11, TerrainType.Field, False,3
7,12, TerrainType.Field, False,3
7,13, TerrainType.Field, False,3
7,14, TerrainType.Field, False,3
7,15, TerrainType.Field, False,3
7,16, TerrainType.Field, False,3
7,17, TerrainType.Field, False,3
7,18, TerrainType.Field, False,3
7,19, TerrainType.Field, False,3
7,20, TerrainType.Field, False,3
7,21, TerrainType.Field, False,3
7,22, TerrainType.Field, False,3
7,23, TerrainType.Forest, False,3
7,24, TerrainType.Forest, False,3
7,25, TerrainType.Forest, False,3
7,26, TerrainType.Forest, False,3
7,27, TerrainType.Forest, False,3
7,28, TerrainType.Field, False,3
7,29, TerrainType.Field, False,3
7,30, TerrainType.Field, False,3
8,1, TerrainType.Field, False,3
8,2, TerrainType.Field, False,3
8,3, TerrainType.Forest, False,3
8,4, TerrainType.Field, False,3
8,5, TerrainType.Field, False,3
8,6, TerrainType.Field, False,3
8,7, TerrainType.Field, False,3
8,8, TerrainType.Field, False,3
8,9, TerrainType.Field, False,3
8,10, TerrainType.Field, False,3
8,11, TerrainType.Field, False,3
8,12, TerrainType.Field, False,3
8,13, TerrainType.Field, False,3
8,14, TerrainType.Field, False,3
8,15, TerrainType.Field, False,3
8,16, TerrainType.Field, False,3
8,17, TerrainType.Field, False,3
8,18, TerrainType.Field, False,3
8,19, TerrainType.Field, False,3
8,20, TerrainType.Field, False,3
8,21, TerrainType.Field, False,3
8,22, TerrainType.Forest, False,3
8,23, TerrainType.Forest, False,3
8,24, TerrainType.Forest, False,3
8,25, TerrainType.Forest, False,3
8,26, TerrainType.Forest, False,3
8,27, TerrainType.Forest, False,3
8,28, TerrainType.Forest, False,3
8,29, TerrainType.Field, False,3
8,30, TerrainType.Field, False,3
9,1, TerrainType.Field, False,3
9,2, TerrainType.Field, False,3
9,3, TerrainType.Forest, False,3
9,4, TerrainType.Field, False,3
9,5, TerrainType.Field, False,3
9,6, TerrainType.Field, False,3
9,7, TerrainType.Field, False,3
9,8, TerrainType.Field, False,3
9,9, TerrainType.Field, False,3
9,10, TerrainType.Field, False,3
9,11, TerrainType.Field, False,3
9,12, TerrainType.Field, False,3
9,13, TerrainType.Field, False,3
9,14, TerrainType.Field, False,3
9,15, TerrainType.Field, False,3
9,16, TerrainType.Field, False,3
9,17, TerrainType.Field, False,3
9,18, TerrainType.Field, False,3
9,19, TerrainType.Field, False,3
9,20, TerrainType.Field, False,3
9,21, TerrainType.Field, False,3
9,22, TerrainType.Forest, False,3
9,23, TerrainType.Forest, False,3
9,24, TerrainType.Forest, False,3
9,25, TerrainType.Forest, False,3
9,26, TerrainType.Forest, False,3
9,27, TerrainType.Forest, False,3
9,28, TerrainType.Field, False,3
9,29, TerrainType.Field, False,3
9,30, TerrainType.Field, False,3
10,1, TerrainType.Field, False,3
10,2, TerrainType.Forest, False,3
10,3, TerrainType.Forest, False,3
10,4, TerrainType.Forest, False,3
10,5, TerrainType.Forest, False,3
10,6, TerrainType.Field, False,3
10,7, TerrainType.Field, False,3
10,8, TerrainType.Field, False,3
10,9, TerrainType.Field, False,3
10,10, TerrainType.Field, False,3
10,11, TerrainType.Field, False,3
10,12, TerrainType.Field, False,3
10,13, TerrainType.Field, False,3
10,14, TerrainType.Field, False,3
10,15, TerrainType.Field, False,3
10,16, TerrainType.Field, False,3
10,17, TerrainType.Field, False,3
10,18, TerrainType.Field, False,3
10,19, TerrainType.Field, False,3
10,20, TerrainType.Field, False,3
10,21, TerrainType.Field, False,3
10,22, TerrainType.Field, False,3
10,23, TerrainType.Forest, False,3
10,24, TerrainType.Forest, False,3
10,25, TerrainType.Forest, False,3
10,26, TerrainType.Field, False,3
10,27, TerrainType.Forest, False,3
